price,artist,title,image,source
1998.0,Noemi Durighello,Alphabet (triptych no. 7),439.jpeg,artsy
2220.0000000000005,Giorgio Mussati,It's Not A Fault,440.jpeg,artsy
2441.9999999999995,Maja Krstic Art Diary,Folded,441.jpeg,artsy
5612.486080160915,Plastic Jesus,"""Graffiti is a Crime"" - RED stencil acrylic on canvas",442.jpeg,artsy
1500.0000000000005,DEB (b. 1979),Little man,443.jpeg,artsy
4000.000000000001,Craig Cameron-Mackintosh,The Fun of Anonymity,444.jpeg,artsy
119582.60743101405,Otto Piene,Untitled (Small Fire Painting),445.jpeg,artsy
70000.00000000001,Jim Shaw,The Seat of the Law ,446.jpeg,artsy
67499.99999999994,Ndidi Emefiele,Road side pixie cut,447.jpeg,artsy
2441.9999999999995,Lise Zia,On the Road again,448.jpeg,artsy
10544.999999999996,Achille Perilli,Il ritorno del rosso ( The return of red ),449.jpeg,artsy
1799.9999999999998,Jason Andrew Turner,Just Us,450.jpeg,artsy
28000.000000000015,Aaron Garber-Maikovska,Clive,451.jpeg,artsy
57348.15000000004,Adrian Ghenie,Untitled (Wing),452.jpeg,artsy
8800.000000000002,Go Yayanagi,Life Force,453.jpeg,artsy
720.0000000000001,Nobuko Sugio,365 Days,454.jpeg,artsy
44000.000000000044,Jo Smail,Songs of Folding and Hiding,455.jpeg,artsy
285000.0,Andy Warhol,Self-Portrait embossed 'Andy Warhol' (upper edge); numbered 'A1191.120' (on the reverse) ,456.jpeg,artsy
1300.0000000000005,Mariana Sanchez,Fantasy ,457.jpeg,artsy
400.0000000000001,Morgan Auten Smith,Learning to Make Spells 5,458.jpeg,artsy
80000.00000000003,Kikuo Saito,Orange Tent,459.jpeg,artsy
14000.000000000005,Gommaar Gilliams,in from the night they come and go  part 3,460.jpeg,artsy
20000.000000000004,Carlos Estupinan,EVENTO_INORGANICO_025,461.jpeg,artsy
8000.000000000004,FAILE,Untitled,462.jpeg,artsy
2941.500000000001,Joakim Allgulander,Waste Bag Blue,463.jpeg,artsy
22000.00000000002,Punk Me Tender,357,464.jpeg,artsy
28500.0,Jeffrey Melo,Migrante II,465.jpeg,artsy
1260.0,Michelle Sakhai,A Dream World,466.jpeg,artsy
12499.999999999995,Léo Manelli,The Artist And The Muse Warhol Basquiat,467.jpeg,artsy
4199.999999999999,Mia Sandhu,Untitled 3,468.jpeg,artsy
14000.000000000005,Rubén Rodrigo,03/18- 06/09/21  diptych,469.jpeg,artsy
22000.00000000002,Samuel Bak,Before the After,470.jpeg,artsy
18000.000000000015,Samuel Bak,After So Many Years,471.jpeg,artsy
650000.0000000001,Sam Gilliam,Skate,472.jpeg,artsy
25922.962793631457,Tim Braden,Greens  Carmines and Pink,473.jpeg,artsy
39712.56728039629,Karin Hanssen,Reconstruction,474.jpeg,artsy
5400.000000000001,Mia Sandhu,Reverie 1,475.jpeg,artsy
1249.9999999999995,Avery Palmer,The Last Act,476.jpeg,artsy
113000.00000000006,Kiyoshi Nakagami,Untitled,477.jpeg,artsy
5999.999999999997,Malik Roberts,"""The Queen & I""",478.jpeg,artsy
150.00000000000003,Joanna Glazer,Yellow and Blue Dog  and Extraordinary Tulips,479.jpeg,artsy
3399.999999999998,Mia Sandhu,Untitled 2,480.jpeg,artsy
1260.0,Michelle Sakhai,Infinity,481.jpeg,artsy
44721.359549995796,Che Lovelace,Bois Canot Tree at Bright Moonlight,482.jpeg,artsy
30000.00000000001,Paul Fägerskiöld,Popocatépetl  Mexico. View east before sunrise. January 1 2100. ,483.jpeg,artsy
24999.999999999993,Natasha Law,Pink Details on Coral ,484.jpeg,artsy
12499.999999999995,Léo Manelli,The Little Connoisseur Bouquet,485.jpeg,artsy
13000.000000000005,Quetzalcoatl,Piragua pa' acelerar,486.jpeg,artsy
30000.00000000001,Roberto Burle Marx,Sem título,487.jpeg,artsy
1500.0000000000005,Roy's People,Scrubbed Out Spots - Valium,488.jpeg,artsy
8500.000000000002,Amy Smith, It Was All A Dream A Little Dream of Me Acrylic on wood and Neon,489.jpeg,artsy
49999.99999999999,Paul Resika,Yellow Moon,490.jpeg,artsy
18999.999999999996,Josef Kote,Shades of Blue,491.jpeg,artsy
4499.999999999998,Marc Dennis,Cherry Cheesecake with Hair,492.jpeg,artsy
4799.999999999999,Mia Sandhu,Untitled 1,493.jpeg,artsy
949.9999999999997,Mari Kuroda,SUZUME,494.jpeg,artsy
1300.0000000000005,Marcelo Suaznabar,Creature IX,495.jpeg,artsy
5999.999999999997,Deborah Zlotsky,Bandwidth,496.jpeg,artsy
3500.0000000000005,Chris Gwaltney,Liminal #6,497.jpeg,artsy
1700.0000000000007,Emma Larsson,Woman Figure V,498.jpeg,artsy
5499.999999999997,Travis Louie,Top Hat Insect Goblin,499.jpeg,artsy
24999.999999999993,Robert Cottingham,PRR Railroad  Unique Panel from the Union Train Station Installation in Hartford  Conn.  1987,500.jpeg,artsy
46770.71733467427,Antoni Tàpies,"Serie ""U no és ningú"" No. 21",501.jpeg,artsy
11250.000000000004,Adnate,All I See,502.jpeg,artsy
2250.000000000001,Virginie Schroeder,The Most Iconic Marilyn Monroe Forever,503.jpeg,artsy
2000.0000000000002,Gina M. Contreras,For You To Be There When I Need You,504.jpeg,artsy
8660.254037844386,Daniela Garcia Hamilton,Caminos de Guanajuato,505.jpeg,artsy
22200.000000000007,Jan De Vliegher,Blossom 43,506.jpeg,artsy
13000.000000000005,Mariana Sanchez,Elements,507.jpeg,artsy
169793.9928266017,RETNA,Seen Ojas,508.jpeg,artsy
2499.9999999999995,Bernadette Doolan,The bee collector,509.jpeg,artsy
36311.981493716325,Ruth Root,Untitled,510.jpeg,artsy
3551.999999999999,Erwann Tirilly,Animus,511.jpeg,artsy
4328.999999999999,Sannib,Vogue,512.jpeg,artsy
2499.9999999999995,Dion Johnson,Introduction (blue),513.jpeg,artsy
30000.00000000001,Lui Shtini,Ursus,514.jpeg,artsy
4643.274706497563,Wendeline S. Matson,Little River,515.jpeg,artsy
10000.0,Pedro Ruiz,Untitled,516.jpeg,artsy
13125.0,POSE,WIRED (ORIGINAL ON GESSO BOARD),517.jpeg,artsy
10877.999999999996,San Kara,Jo's Sunflowers,518.jpeg,artsy
899.9999999999998,sarah thompson,cloud tree,519.jpeg,artsy
4932.840000000001,The London Police,Single Lads 6 and 1,520.jpeg,artsy
11000.000000000007,Renjie Gao,Soaring Series 1,521.jpeg,artsy
15799.999999999984,Yin Kun,Looting -Apple,522.jpeg,artsy
2499.9999999999995,Dina Brodsky,Cardinal 2,523.jpeg,artsy
1343.75,Patricia McParlin,Deep Birches,524.jpeg,artsy
360.0,Shiri Phillips,Delicious Paint,525.jpeg,artsy
295000.0000000003,Alex Katz,Ada,526.jpeg,artsy
16000.00000000001,Manyaku Mashilo,Grandmother's Teachings,527.jpeg,artsy
32000.000000000022,Barbara Kassel,Nightcap,528.jpeg,artsy
6895.0,Edna Hibel,May We Be One,529.jpeg,artsy
2663.9999999999995,Stanislav Pamukchiev,The end of the town,530.jpeg,artsy
14000.000000000005,Gabrielle Garland,Untitled,531.jpeg,artsy
14892.212730148607,Alberto Biasi,Picola dinamica,532.jpeg,artsy
1599.9999999999993,Oscar Barra,Un amanecer distinto,533.jpeg,artsy
51000.000000000044,America Martin,Sunset in Canyon (Diptych),534.jpeg,artsy
62499.99999999999,Ndidi Emefiele,Pool Side kebab,535.jpeg,artsy
9499.999999999996,Mark Beard,[Bruce Sargeant (1898-1938)] Demonstrating a Dive,536.jpeg,artsy
3799.9999999999995,Kevin Earl Taylor,Replica,537.jpeg,artsy
11000.000000000007,America Martin,Woman in Gray III,538.jpeg,artsy
2000.0000000000002,Chip Haggerty,Lillies,539.jpeg,artsy
24999.999999999993,Jeremy Mann,Composition 187,540.jpeg,artsy
2220.0000000000005,Regina De La Concha,Maria,541.jpeg,artsy
5999.999999999999,Ioana Sisea,Draw me like one of your French girls 3,542.jpeg,artsy
5099.999999999999,Max Kremer,"""Canyon 2"" Contemporary Dark Blue & White Abstract Foliage Landscape Painting",543.jpeg,artsy
21499.99999999998,Josef Kote,Wave Dance,544.jpeg,artsy
45000.00000000003,Radenko Milak,MOMA New York,545.jpeg,artsy
2437.499999999999,John Redmond,2,546.jpeg,artsy
1400.0000000000005,Charles Buckley,Two Dreams,547.jpeg,artsy
30000.00000000001,Patrick Dean Hubbell,Look Past Your Western Art Collection…See Us. (More Than Just A Remington),548.jpeg,artsy
3330.000000000002,Thomas Zitzwitz,Untitled,549.jpeg,artsy
23000.00000000001,Clive Smith,Friedrich Richter Dovecote,550.jpeg,artsy
499.49999999999983,Milena Krasnopiórko,Achtung. Extremely Weak Individual,551.jpeg,artsy
5999.999999999997,Leobardo Huerta,Autone,552.jpeg,artsy
4328.999999999999,The London Police,Family Times,553.jpeg,artsy
224944.43758404,Marc Chagall,Portrait de Vava,554.jpeg,artsy
118090.27267306994,Jason Martin,Untitled (Lamp Black / Graphite Grey / Prussian Blue),555.jpeg,artsy
40000.00000000001,Pedro Ruiz,Establecimientos Humanos,556.jpeg,artsy
1199.9999999999995,Marlon Portales,Purple eyes,557.jpeg,artsy
2000.0000000000002,Kelly Bjork,Feeling Nostalgic  Feeling Pretty,558.jpeg,artsy
3663.000000000001,Nicolas Dubreuille,Sans titre Ref (357),559.jpeg,artsy
806.2499999999995,Joan Puerto,Everyday I Love You More,560.jpeg,artsy
404807.7321395924,Hans Hartung,T1975-K31,561.jpeg,artsy
21650.63509461097,Cranio,YOUTUBERS,562.jpeg,artsy
6771.000000000003,SSTAGIONI,LA LA LAND,563.jpeg,artsy
11000.000000000007,Jisbar,Goat Jordan Love,564.jpeg,artsy
14000.000000000005,Eric Stefanski,Im Going To Be A Star,565.jpeg,artsy
8880.000000000005,Ben Eine,Working Class Hero,566.jpeg,artsy
1150.0000000000002,Jonas Fisch,Brazen Valiant,567.jpeg,artsy
8000.000000000004,Yin Kun,Draw a circle No.3,568.jpeg,artsy
1249.9999999999995,Max Kremer,"""Bramble 2"" Contemporary Dark Green & White Abstract Foliage Landscape Painting",569.jpeg,artsy
8125.000000000002,David Matthew King,Untitled (B51),570.jpeg,artsy
12924.000000000005,Adnate,Now and Then [Collaboration with Nickolla Clark],571.jpeg,artsy
30000.00000000001,LeRoy Neiman,Nude,572.jpeg,artsy
2441.9999999999995,Simone Bellusci,Calor,573.jpeg,artsy
6882.000000000001,Luca Bellandi,B.H. 2,574.jpeg,artsy
2599.9999999999986,Roxa Smith,Caged back in,575.jpeg,artsy
1724.9999999999998,Courtenay Kusitor,Blossoms Illuminated,576.jpeg,artsy
35000.0,Rob Pruitt,5- Gradient Painted Book Jacket's (new) on Vintage Paperback's  with Drawn Faces  EACH UNIQUE,577.jpeg,artsy
143872.44350465457,Hans Hartung,P1973-B15,578.jpeg,artsy
15624.999999999993,Anca Stefanescu,Novus Vita V,579.jpeg,artsy
43750.0,Julian Opie,Joo Yeon contemplates her imminent wedding,580.jpeg,artsy
85000.00000000003,Thomas Nozkowski,Untitled ,581.jpeg,artsy
3219.0000000000005,Patrick Rousseau,Another 15 minutes,582.jpeg,artsy
1500.0000000000005,Raymond Logan,Robot Two,583.jpeg,artsy
21000.00000000001,Michelle Sakhai,Remembering,584.jpeg,artsy
12499.999999999995,Alex Couwenberg,Mai-Tai,585.jpeg,artsy
120000.00000000007,Alexandra Nechita,Scene Change ,586.jpeg,artsy
9499.999999999996,Johnny DeFeo,Preparing for the Storm Does Not Always Prepare You for the Storm,587.jpeg,artsy
1260.0,Michelle Sakhai,Rose Gold In Bloom,588.jpeg,artsy
599.9999999999997,Lee Herring,Summer Dreams,589.jpeg,artsy
9799.999999999996,Kelly Carmody,Still Life with Oranges,590.jpeg,artsy
6500.000000000002,Rolph Scarlett,Untitled  Surrealist Landscape,591.jpeg,artsy
5999.999999999997,Amanda Brown,Music Festival,592.jpeg,artsy
1799.9999999999998,Roy's People,Tagged Warhol Flowers,593.jpeg,artsy
16800.00000000002,Yin Kun,The Box of the Pessimists,594.jpeg,artsy
18999.999999999996,Michelle Sakhai,The Whole,595.jpeg,artsy
24989.999999999978,Alexandra Nechita,Untitled,596.jpeg,artsy
1500.0000000000005,Raymond Logan,Robot Four,597.jpeg,artsy
3219.0000000000005,Patrick Rousseau,Dark blue,598.jpeg,artsy
180000.00000000017,Various Artists,Fluxkit,599.jpeg,artsy
18999.999999999996,Afia Prempeh,"""Future Self"" ",600.jpeg,artsy
24999.999999999993,Natasha Law,Pieces of You ,601.jpeg,artsy
1260.0,Michelle Sakhai,Come With Me,602.jpeg,artsy
1260.0,Michelle Sakhai,Cosmos,603.jpeg,artsy
8999.999999999998,Judas Arrieta,Authentic Yakubi,604.jpeg,artsy
18000.000000000015,Jeffrey Melo,Migrante III,605.jpeg,artsy
6659.999999999997,Yigit Yazici,RTU246223,606.jpeg,artsy
5420.999999999997,Bambo Sibiya,Embracing Who We Are ,607.jpeg,artsy
2497.5000000000014,Levalet,Mal du pays (homesickness),608.jpeg,artsy
8999.999999999998,Judas Arrieta,Swing Toys,609.jpeg,artsy
8999.999999999998,Rose Electra Harris,Tithonia,610.jpeg,artsy
17725.278559165163,Michal Mraz,BBQ in Depository,611.jpeg,artsy
1831.5000000000002,Alda Choueiry,La grande famille,612.jpeg,artsy
6874.999999999996,Ed Hodgkinson,MH Reclining,613.jpeg,artsy
1449.9999999999998,Leon Grossmann,White Abstract Painting. don't think if you can. Neon Yellow  Yellow  White  Grey  Green  Pink  Rosa  Large  Gestural  Textured  Minimalism  Large Abstract Painting,614.jpeg,artsy
15000.000000000004,Tonia Nneji,Through Mary Our Lord,615.jpeg,artsy
13725.000000000011,America Martin,Woman Seated,616.jpeg,artsy
2441.9999999999995,Agnieszka Srokosz,Oder,617.jpeg,artsy
6708.203932499371,David Reed,Color Study #38 for Painting #642,618.jpeg,artsy
2499.9999999999995,Atushiko Musashi,Afterimage PARK 21-Oct #1,619.jpeg,artsy
3062.500000000001,Jose Manuel Reyes,Lemons,620.jpeg,artsy
14258.2081623183,Jannis Kounellis,without title,621.jpeg,artsy
4440.000000000002,Ben Eine,I need you,622.jpeg,artsy
7326.000000000003,Luca Bellandi,Gray temptation,623.jpeg,artsy
31395.54108468272,Darío Pérez-Flores,Dynamique Chromatique n°721,624.jpeg,artsy
2499.9999999999995,Kevin Foote,Honey,625.jpeg,artsy
10000.0,REWA,Unapologetic Indulgence,626.jpeg,artsy
15000.000000000004,Annan Affotey,Yellow Mask,627.jpeg,artsy
2499.9999999999995,Emilio Villalba,Matt's Sink,628.jpeg,artsy
11000.000000000007,America Martin,Woman with Branches Dance III,629.jpeg,artsy
6104.999999999997,Masta,the spiritual guide,630.jpeg,artsy
3562.5,Samson Adetunji,Darasimi in his place of Stimulation ,631.jpeg,artsy
575.0000000000001,Michael Kerzner,Lounging Together,632.jpeg,artsy
15309.310892394864,Cranio,POP’$,633.jpeg,artsy
3330.000000000002,Thomas Zitzwitz,Untitled,634.jpeg,artsy
100000.0,Amy Sillman,"""PARADE-2""  1995  Painting on Wood Panel",635.jpeg,artsy
15000.000000000004,Hueman,Eroded Pink,636.jpeg,artsy
173205.08075688776,Otis Kwame Kye Quaicoe,Red Beret,637.jpeg,artsy
105000.00000000004,Hunt Slonem,Mycanos,638.jpeg,artsy
21499.99999999998,Nicholas Wilton,Falling,639.jpeg,artsy
25000.000000000004,Sam Lock,Outside the Box,640.jpeg,artsy
12247.448713915892,Yafeng Duan,Untitled No.03- 2023,641.jpeg,artsy
974.9999999999999,Peter Clarke, Oblivion,642.jpeg,artsy
2800.0000000000014,Nancy Monk,mom tree,643.jpeg,artsy
1387.4999999999995,Stinkfish,Phokara 1,644.jpeg,artsy
4799.999999999999,David Cheifetz,Rift,645.jpeg,artsy
165000.00000000017,Sanyu,Girl in Boots 穿靴子的女孩 常玉,646.jpeg,artsy
24000.00000000002,Samuel Bak,All Together  Now...,647.jpeg,artsy
248500.00000000012,Patrick Hughes,The Barnes Foundation ,648.jpeg,artsy
6399.999999999998,Kate Salenfriend,Blooming Season 4692,649.jpeg,artsy
200000.00000000003,RETNA,"""Carcassonne ll"" Maquette Version",650.jpeg,artsy
3000.0000000000014,Amber Goldhammer,Best Love of All Time,651.jpeg,artsy
49950.00000000004,Yang Jiechang 杨诘苍,Tale of the 11th Day - Blue 2,652.jpeg,artsy
10877.999999999996,San Kara,Jo's Starry Night.,653.jpeg,artsy
28000.000000000015,Mr. Brainwash,"""Freedom Kiss""",654.jpeg,artsy
3449.9999999999986,James LaMantia,The Obstacle Is The Way ,655.jpeg,artsy
4799.999999999999,Max Kremer,"""Gust"" Contemporary Gray & White Abstract Foliage Landscape Painting",656.jpeg,artsy
4799.999999999999,Mark Acetelli,White Swan,657.jpeg,artsy
2249.9999999999995,Anna Ravliuc-Bloomfield,Gentle Evening,658.jpeg,artsy
6500.000000000002,Claire Milbrath,Rugby Scrum,659.jpeg,artsy
875.0000000000001,Jason Line,Two Pots,660.jpeg,artsy
4999.999999999999,Hiroshi Sato,Scattered,661.jpeg,artsy
38000.0,Lloyd Martin,Yellow Transpierce,662.jpeg,artsy
220000.0000000002,Tomás Sánchez,Caida de Aguas y La Primera Luz ,663.jpeg,artsy
3799.9999999999995,Joanne Freeman,Target,664.jpeg,artsy
53125.00000000001,Richard Anuszkiewicz,Of the Same Brilliance ,665.jpeg,artsy
974.9999999999999,Peter Clarke, Palms,666.jpeg,artsy
6104.999999999997,Luca Bellandi,Tattoo on gold,667.jpeg,artsy
100000.0,Ayako Rokkaku,Angry 生氣氣 六角彩子,668.jpeg,artsy
24999.999999999993,America Martin,Music Man Diptych,669.jpeg,artsy
1500.0000000000005,Ekaterina Popova,Bathing in Sunlight,670.jpeg,artsy
4799.999999999999,Tony Scherman,"Jocasta - Seduction of Oedipus (aka ""Jocasta Blue"") ",671.jpeg,artsy
3199.999999999999,CASSANDRA LAU PO YAN 劉寶欣,Concrete and Landscape,672.jpeg,artsy
137477.27084867528,Zhang Huan,Dr. Bai Qiuen,673.jpeg,artsy
4599.999999999998,Robert Mars,Shall We Go On,674.jpeg,artsy
12000.000000000007,Richard Hambleton,Green Landscape,675.jpeg,artsy
21712.99999999999,D*Face,More Punk Than You Punk (Orange),676.jpeg,artsy
1831.5000000000002,Alda Choueiry,Pirette la Comptesse,677.jpeg,artsy
18000.000000000015,Chris DAZE Ellis,Where Kings Dwell,678.jpeg,artsy
4499.999999999998,Willard Dixon,Still Life with Plywood Triangle,679.jpeg,artsy
555000.0,Banksy,Thrower,680.jpeg,artsy
5775.0,Emma Hapner,The Three Graces,681.jpeg,artsy
13998.999999999998,Jonas Lund,Untitled (70_03),682.jpeg,artsy
26640.000000000022,Sadikou Oukpedjo,Terriens,683.jpeg,artsy
17894.999999999993,Donald Roller Wilson,Shirley's Friends Head and Chest were his Primary Attractions,684.jpeg,artsy
5800.000000000001,Charles W. Fulmer,Potato Dance,685.jpeg,artsy
14375.000000000004,Dairo Vargas,The Court Masquerade,686.jpeg,artsy
53823.90000000005,Françoise Nielly,Wesley,687.jpeg,artsy
99900.00000000009,Markus Lüpertz,Zyklus Marees-Rote Allee,688.jpeg,artsy
3885.000000000001,Monica Kim Garza,Watching,689.jpeg,artsy
1760.0000000000005,Leon Grossmann,Homage to Rothko. Set of 6 Painting. Ocean  Forest  Still Day  Blue  Grey  Gold  Beige  Green  textured  stripes  lines  abstract painting,690.jpeg,artsy
122474.48713915893,Sam Francis,Composition in Red,691.jpeg,artsy
64226.162893325665,Gideon Rubin,Blue Jeans,692.jpeg,artsy
15206.906325745545,L'ATLAS,I Can See,693.jpeg,artsy
10000.0,Nigel Hall,5.3.97,694.jpeg,artsy
22500.00000000001,Dominic J. Lopez,Mustache Ride,695.jpeg,artsy
700.0000000000001,Jack Graves III,Machine One,696.jpeg,artsy
4428.9000000000015,Herakut,we got a message from the action-man „I‘m sending my nephew Matthew“,697.jpeg,artsy
350.0,Scott Woodard,"""7"" Red  Blue  White & Black Abstract Contemporary Painting",698.jpeg,artsy
18000.000000000015,Judith Bernstein,Abortion Is Normal,699.jpeg,artsy
2774.9999999999995,Wasted Rita,don’t know about you but my body depends on blind items not oxygen,700.jpeg,artsy
12000.000000000007,Walasse Ting 丁雄泉,Nude 裸女 丁雄泉,701.jpeg,artsy
7200.000000000001,Katheryn Holt,Sea Sprite,702.jpeg,artsy
3689.9999999999986,Parra,CHOPPED,703.jpeg,artsy
1331.9999999999995,Katsumi Hayakawa,No. 40  Back of Eyelid,704.jpeg,artsy
7500.000000000001,Santiago Galeas,Somos Nuestra Propia Salvación,705.jpeg,artsy
4799.999999999999,Jason Andrew Turner,If There Was Time ,706.jpeg,artsy
28000.000000000015,Norman Bluhm,Lavender  Red  White  Black,707.jpeg,artsy
10500.000000000005,Leon Kelly,Self Portrait,708.jpeg,artsy
3551.999999999999,Agnieszka Srokosz,Red Bosporus. Diptych,709.jpeg,artsy
2750.0000000000014,Atushiko Musashi,Afterimage PARK 21-Nov #1,710.jpeg,artsy
219.99999999999997,Pete Kasprzak,Cinerama 1,711.jpeg,artsy
40000.00000000001,Hunt Slonem,Weeping Ascension,712.jpeg,artsy
122100.0000000001,Aboudia,sans titre,713.jpeg,artsy
139499.99999999994,Patrick Hughes,Two Speakers,714.jpeg,artsy
17320.508075688776,Wayne White,Covered Wagon,715.jpeg,artsy
24999.999999999993,Donald Sultan,Black and Red Poppy,716.jpeg,artsy
2599.9999999999986,Amber Goldhammer,Togetherness,717.jpeg,artsy
10500.000000000005,Armand Boua,Young people from Yopougon Gesco Abidjan – Frère et soeur,718.jpeg,artsy
10000.0,Seek One,Untitled,719.jpeg,artsy
10000.0,Ryan Crotty,All Night Skate,720.jpeg,artsy
42000.00000000003,Squeak Carnwath,Get Good,721.jpeg,artsy
15096.000000000013,MS.PRIYANKA CHANDRA,Deep blue sea,722.jpeg,artsy
84852.81374238576,William Bailey,Still Life at Trevi,723.jpeg,artsy
11864.02562370801,Rusudan Khizanishvili,The Blooming Island,724.jpeg,artsy
13874.999999999995,Christian Awe,su,725.jpeg,artsy
4799.999999999999,TMU,Foster Memorial Long Beach SAG,726.jpeg,artsy
474.9999999999998,Nancy Monk,snow day,727.jpeg,artsy
28860.00000000002,Diet Sayler,Quintetto II.,728.jpeg,artsy
1331.9999999999995,Katsumi Hayakawa,No. 38  Form and Meaning,729.jpeg,artsy
17320.508075688776,Howard Smith,Quasigrid #16,730.jpeg,artsy
8500.000000000002,David Sheldon,Chain,731.jpeg,artsy
14000.000000000005,Gommaar Gilliams,Sunkissed,732.jpeg,artsy
2774.9999999999995,Wasted Rita,spring blossom,733.jpeg,artsy
2958.0398915498076,Genevieve Cohn,Candle Flames from Far Away,734.jpeg,artsy
3535.533905932737,Daniela Garcia Hamilton,Birria de Chivo,735.jpeg,artsy
14399.999999999989,Robert Mars,All Transistor,736.jpeg,artsy
4400.0,Hiroshi Sato,Circus,737.jpeg,artsy
621.5999999999998,Joakim Allgulander,Group Chat,738.jpeg,artsy
3535.533905932737,Daniela Garcia Hamilton,¡Que le canten!,739.jpeg,artsy
18699.99999999998,Rachelle Krieger,Rocks and Rays 1,740.jpeg,artsy
17000.000000000007,REWA,Modern Ways | Somadina in Black,741.jpeg,artsy
2800.0000000000014,Budd Hopkins,Untitled Abstraction,742.jpeg,artsy
